,cancelation
70362,True
44560,False
60819,True
7251,True
9478,True
96805,False
100349,False
81342,False
8134,False
88422,False
84659,False
66534,True
63535,True
6643,False
26463,False
381,True
34424,False
81708,True
28206,False
43436,False
16847,False
64980,True
38459,False
116066,False
32852,False
116457,False
101382,False
72294,True
83359,False
16424,False
61606,True
21833,False
124,True
89542,False
105949,False
73801,True
70731,True
7253,True
44820,True
70577,True
61563,True
5754,True
43527,False
59512,True
113559,False
11529,True
69971,True
28893,False
6771,True
59003,True
74938,True
113046,False
78841,False
82279,True
34656,False
87778,False
16859,False
20916,False
33789,False
79517,False
53391,True
80434,True
55033,True
87629,False
78989,False
54321,True
54767,True
103488,False
90947,False
5810,False
63346,True
41835,True
27789,False
38260,False
45718,False
110349,False
102459,False
62568,True
64858,True
107801,False
62168,True
58804,True
64,True
11660,True
53829,True
105012,False
45712,False
94057,False
18846,False
77240,True
110090,False
97470,False
16137,False
109039,False
82674,False
6048,True
46004,True
79569,False
97365,False
38265,False
9964,True
7276,False
7859,True
79460,True
69671,True
106710,False
1629,False
68544,True
70956,True
21579,False
3018,True
35197,False
68091,True
40285,False
65735,True
16021,False
99463,False
37770,False
36132,False
41037,False
6661,False
116434,False
33025,False
89193,False
65042,True
112899,False
48654,True
89826,False
95373,False
60647,True
91606,False
104656,False
48202,False
94761,False
47924,False
93600,False
97462,False
48863,True
57034,True
95377,False
103582,False
55686,True
70408,True
114021,False
101957,False
96643,False
3965,True
70729,True
102315,False
14857,True
9485,True
90905,False
32978,False
94095,False
83258,False
66180,True
14051,False
68744,True
117727,False
42284,True
10434,True
52458,True
90145,False
68381,True
13706,True
972,True
25706,False
61108,True
14415,False
9217,True
93735,False
32981,False
14115,False
17234,False
78453,False
63681,True
30172,False
21129,False
58037,True
11276,True
113907,False
55595,True
89697,False
109477,False
48693,True
93356,False
48982,True
19612,False
76752,False
45931,False
106293,False
42610,False
68477,True
104319,False
12081,True
9500,True
55309,True
26941,False
68664,True
96208,False
17888,False
43539,False
32344,False
96039,False
98302,False
76063,True
18373,False
51416,True
67229,True
75242,True
8281,False
71289,True
49879,False
34246,False
4001,True
115645,False
3723,False
34112,False
92512,False
54242,True
37318,False
117435,False
59847,True
105778,False
55543,True
20635,False
87714,False
88847,False
50089,True
58504,True
60982,True
59313,True
25621,False
57218,True
56665,True
116404,False
23591,False
34295,False
24621,False
81309,False
118085,False
110240,False
43552,True
96519,False
47303,True
87344,False
70548,True
29180,False
114703,False
69171,True
85488,False
59567,True
600,False
24696,False
1480,True
53288,True
61929,True
52750,True
61605,True
47036,True
102346,False
32406,False
82008,True
80769,True
101305,False
99037,False
14473,True
107477,False
114607,False
69135,True
76912,True
85230,False
48651,True
92922,False
102976,False
18212,False
51037,True
46328,True
28700,False
92937,False
38642,False
8360,True
83308,False
93528,False
8739,False
12833,True
47813,True
82193,False
38383,False
21760,False
87593,False
59776,True
115261,False
26149,True
30879,False
49988,True
26672,False
73851,True
90601,False
79691,False
94695,False
45206,True
21314,False
112558,False
104132,False
77722,False
74713,False
31648,False
71427,True
65003,True
112458,False
83412,False
118417,False
103544,False
25273,False
72246,True
80825,True
78359,False
44589,False
113952,False
55721,True
43287,True
112318,False
39912,False
71467,True
91808,False
90269,False
36208,False
51462,True
37584,False
104869,False
115872,False
114213,False
54666,True
50546,True
102419,False
92283,False
105929,False
77984,True
113878,False
73032,True
69583,True
36135,False
74404,True
90928,False
11170,True
18343,True
79426,True
101280,False
12349,True
39020,False
34976,False
6955,True
104045,False
25014,False
27456,False
60627,True
79289,False
42193,False
8135,True
61584,True
9534,True
112700,False
102670,False
45846,False
125,False
49835,False
96103,False
4077,True
25818,False
82459,False
89942,False
104895,False
39129,False
26448,False
90122,False
114840,False
77544,True
27899,False
38223,False
6297,False
87173,False
91777,False
69015,True
11083,True
38881,False
74122,True
77664,False
25482,False
13662,True
112019,False
113168,False
21983,False
25913,False
27762,False
70975,True
21203,False
58247,True
917,True
72931,True
41604,False
72690,True
81975,True
24575,False
93304,False
41168,False
1390,True
29167,False
31538,False
78123,True
27515,False
93864,False
100842,False
105481,False
115378,False
61494,True
76837,False
96258,False
17517,False
74118,True
70838,True
39598,False
33773,False
95740,False
73639,True
74061,True
45300,False
3600,True
89268,False
75879,True
12171,True
57613,True
106108,False
50030,True
2063,False
23104,False
63145,True
79904,False
116584,False
117086,False
38714,False
88307,False
29269,False
34728,False
73163,True
29087,False
115911,False
41554,False
100007,False
18246,False
16438,False
33385,False
89456,False
99230,False
5874,True
25709,True
32838,False
47055,True
39340,False
69050,True
55261,True
111722,False
115222,False
118326,False
50480,True
57163,True
107892,False
51642,True
85702,False
43587,False
85772,False
116386,False
74872,True
4078,True
69606,True
18567,False
53516,True
40190,True
106466,False
39650,False
79869,True
65748,True
28600,False
52627,True
115150,False
103327,False
66947,True
117775,False
46879,True
60398,True
81467,False
79484,False
13413,True
6131,False
54066,True
38107,False
50362,True
117368,False
39346,False
114725,False
467,True
17827,False
84829,False
30559,False
92157,False
555,True
79686,False
96340,False
34704,False
7451,True
64052,True
3524,False
27770,False
29886,False
21666,False
26259,False
75678,True
86726,False
56612,True
78744,False
67972,True
21523,False
52094,True
7758,True
65948,True
75510,True
19254,False
47329,True
2109,True
106089,False
39485,False
32809,False
11645,True
95170,False
24915,False
103905,False
40846,True
56067,True
20669,False
40628,False
86378,False
78364,True
51021,True
109721,False
53463,True
76266,True
27476,False
107049,False
66523,True
31745,False
51868,False
41028,False
17570,False
29526,False
62089,True
106738,False
41637,False
105541,False
89274,False
63777,True
47825,True
28187,False
91468,False
63894,True
101061,False
12527,True
28161,False
44083,True
92880,False
12299,True
13769,True
75163,True
6725,True
13591,True
14107,False
92051,False
108004,False
72137,True
455,True
76904,True
23943,False
119184,False
86584,False
11898,True
68969,True
20540,False
66187,True
94752,False
14605,False
37302,False
84566,False
5346,True
37117,False
79241,True
113385,False
92276,False
43949,True
95498,False
3246,False
7818,True
16038,False
20547,False
110805,False
66626,True
47935,True
55421,True
8090,True
77273,False
29615,False
114731,False
33766,False
119235,False
79321,False
89366,False
112472,False
75270,True
63582,True
16082,False
13559,True
47911,True
100747,False
77630,False
65100,True
57521,True
8350,True
95830,False
92612,False
99870,False
65278,True
77982,True
53366,True
90473,False
31928,False
109996,False
114626,False
21243,False
82425,False
21845,False
51427,False
66438,True
67711,True
80964,False
104515,False
58131,True
24280,False
72966,True
86854,False
11270,True
62187,True
81412,False
109387,False
72653,True
10298,True
12724,True
72287,True
64287,True
52498,True
27606,False
54265,True
115046,False
115746,False
105974,False
27525,False
2139,False
68962,True
65370,True
61446,True
71505,True
113803,False
61448,True
71528,True
108016,False
14663,False
110583,False
60374,True
35601,False
86288,False
101320,False
90766,False
118521,False
3317,False
70428,True
88771,True
51552,True
9143,True
26062,False
15011,True
106907,False
29592,False
80776,True
88097,False
113430,False
114279,False
62809,True
41672,False
48007,True
2250,False
28428,False
84281,False
87403,False
67630,True
90271,False
3092,True
104380,False
3091,False
100775,False
44280,True
76031,True
65734,True
25370,False
19850,False
41431,False
58257,True
46208,False
19005,False
55199,False
74320,True
54937,True
61171,True
76247,True
43152,False
68567,True
38817,False
51871,False
119087,False
93644,False
37439,False
43792,False
30378,False
8213,True
22803,False
61300,True
69025,True
34475,False
116661,False
8543,True
100493,False
5367,True
59058,False
50463,False
18879,True
79909,False
44244,False
36420,False
56668,True
12963,True
28062,False
10199,True
105519,False
82343,True
70139,True
104658,False
37060,False
29095,False
114002,False
92786,False
54903,True
96840,False
53199,True
68403,True
58458,True
105642,False
95350,False
97099,False
105078,False
95466,False
38853,False
66127,True
98212,False
60815,True
47250,True
112264,False
38993,False
100960,False
72863,True
102388,False
433,False
51310,True
34632,False
103101,False
47311,True
99966,False
30981,False
82881,True
5990,True
85737,False
24607,False
28513,False
18932,False
66577,True
36001,False
72016,True
53181,True
43887,True
30961,False
18585,False
107728,False
103990,False
78533,False
6752,False
1113,True
5355,True
6922,True
67614,True
110846,False
77580,False
65139,True
6333,False
41240,False
54788,True
92539,False
81010,True
11403,True
39392,False
26912,False
72340,True
50596,True
91406,False
27315,False
18168,False
18160,False
9726,True
66061,True
58218,True
35901,False
21277,False
31372,False
27340,False
48430,True
29331,False
83800,False
14085,True
18090,False
39937,False
13078,True
39429,False
94231,False
10892,True
95770,False
34789,False
111524,False
44850,True
80644,False
58982,True
7682,True
22859,False
81304,False
118881,False
51523,True
87766,False
10888,True
118996,False
71751,True
19960,False
84686,False
82421,False
80819,True
82385,True
16566,True
64445,True
79219,False
117718,False
65992,True
24937,False
80326,True
88704,False
27271,False
105903,False
97693,False
113085,False
26090,False
14370,False
91557,False
103104,False
54195,True
82307,False
18797,False
62090,True
32288,False
102811,False
115741,False
30903,False
101714,False
15152,True
7010,True
79953,False
49056,False
34756,False
50275,True
99055,False
107713,False
40219,False
49921,True
101134,False
115061,False
7807,True
1705,False
103839,False
91087,False
28091,False
26049,False
17698,False
48192,True
103619,False
14075,False
11544,True
99994,False
56367,True
1681,False
85854,False
52301,False
109294,False
44405,False
36347,False
4492,True
34433,False
64741,True
87004,False
63483,True
65282,True
49788,True
66986,True
14270,False
103597,False
107350,False
79436,True
67189,True
115613,False
79468,True
64688,True
55796,True
1668,False
41361,False
42498,False
102739,False
59381,True
85052,False
73476,True
89459,False
70260,True
10392,True
56984,True
47687,True
110715,False
115968,False
94244,False
47997,True
57516,True
4476,True
110664,False
32560,False
116355,False
32646,False
110725,False
16613,False
100782,False
70438,True
51368,True
5569,False
86555,False
27168,False
27996,False
28956,False
118657,False
27702,False
23506,False
38781,False
117212,False
94893,False
99586,False
35168,False
51482,True
5678,True
55190,True
56368,True
111140,False
117928,False
72200,True
103225,False
100079,False
85674,False
70712,True
111334,False
87214,False
38384,False
17919,False
106020,False
35343,False
55535,True
97758,False
117785,False
39186,False
33368,False
112196,False
56084,True
26425,False
82371,True
59901,True
47498,True
29803,False
51282,True
23382,False
12912,True
115407,False
8896,True
88532,False
4453,True
8582,True
77835,False
30511,False
81293,False
72487,True
68813,True
101225,False
65362,True
11188,True
67693,True
103284,False
113698,False
45522,True
102222,False
39283,False
79989,False
4165,True
109907,False
51308,True
63001,True
78324,False
115737,False
41455,False
3844,True
33978,False
70393,True
12534,True
71123,True
425,False
11187,True
73295,True
11172,True
87694,False
56467,True
71455,True
25615,False
82126,True
48788,True
